email,access_token,user_id
celebi@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI0YmQ1MDhmNy0zMTlkLTQ5ZGYtYjIwZC01ZmYwNTA4MjRmMDMiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4MzgzLCJpYXQiOjE3NjQzMTQ3ODMsImVtYWlsIjoiY2VsZWJpQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJDZWxlYmkiLCJuaW0iOiIxODEyNjAxNCIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3ODN9XSwic2Vzc2lvbl9pZCI6ImVkZjc2NjQ5LTllZmItNDhhMS05N2U3LWU2NzI1OTdlM2I1YSIsImlzX2Fub255bW91cyI6ZmFsc2V9.ayZ4TFBTcLxzOaeSY3I8IMq1FUS0vhhUAr6eJ69SVP0,4bd508f7-319d-49df-b20d-5ff050824f03
jirachi@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI4NjU2ODRhZi0zODZjLTQ0OGQtYjJlOS05ZDdkZTFkZjY2MTciLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg0LCJpYXQiOjE3NjQzMTQ3ODQsImVtYWlsIjoiamlyYWNoaUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiSmlyYWNoaSIsIm5pbSI6IjE4MTI2MDE1Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDc4NH1dLCJzZXNzaW9uX2lkIjoiOWQyYzY0ZDYtZTk2Yy00MjVjLThhNDMtNzUwN2RhMTNhZGQ5IiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.PkTs3SD4I3pUcFWswr3bBfZ9sdOjugt3ohanyH4sns0,865684af-386c-448d-b2e9-9d7de1df6617
deoxys@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI0MjJiYmU2Yi1iZTE2LTQ3N2MtOThlMS00ZjIyZTZkMDViODUiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg1LCJpYXQiOjE3NjQzMTQ3ODUsImVtYWlsIjoiZGVveHlzQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJEZW94eXMiLCJuaW0iOiIxODEyNjAxNiIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3ODV9XSwic2Vzc2lvbl9pZCI6IjY2OWM0NzU2LTJmNjItNDliYi1iOWJlLWIwNDk1YWJmNjQ3ZiIsImlzX2Fub255bW91cyI6ZmFsc2V9.w87a_VHtlx-gEi0bzlnY67Xv8vBlETkqml0_uSn8RvI,422bbe6b-be16-477c-98e1-4f22e6d05b85
rayquaza@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI5Mzg1ZDQ5OC00NjhjLTRjYzItOWZiOS00MjZiMDEyNjMxM2YiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg2LCJpYXQiOjE3NjQzMTQ3ODYsImVtYWlsIjoicmF5cXVhemFAaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IlJheXF1YXphIiwibmltIjoiMTgxMjYwMTciLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0Nzg2fV0sInNlc3Npb25faWQiOiIyYmMzYTllOC1jZTBlLTQyZDYtYjQ0NC02NGU5YTg4NmI3ZTUiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.6jNoqgYC_oGpSdxY6tMZKQc4od0CZ5xgNun0FyaNiu4,9385d498-468c-4cc2-9fb9-426b0126313f
groudon@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI2MTZiZGZkYS1mNDMyLTQ2ZmQtYjFmZS0zZjgxZTc3OTdiYjciLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg3LCJpYXQiOjE3NjQzMTQ3ODcsImVtYWlsIjoiZ3JvdWRvbkBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiR3JvdWRvbiIsIm5pbSI6IjE4MTI2MDE4Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDc4N31dLCJzZXNzaW9uX2lkIjoiYjQwN2VhY2YtYzExMC00NmQ1LTkxY2UtMWY2NWIwMjMzMDYyIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.2QXt7juijMizgn0Ab3j1GpCRofnFM2j9jeTQJfhGu_M,616bdfda-f432-46fd-b1fe-3f81e7797bb7
kyogre@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiIwOTg3OTY3Yy1mYTdlLTRhNDktOGZhZS0yYzFkNGUyY2U5YzYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg4LCJpYXQiOjE3NjQzMTQ3ODgsImVtYWlsIjoia3lvZ3JlQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJLeW9ncmUiLCJuaW0iOiIxODEyNjAxOSIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3ODh9XSwic2Vzc2lvbl9pZCI6IjBjNzAwM2JjLTNlNjMtNDEwYy05ZTFiLWU1YmRmZmM2OWZmOSIsImlzX2Fub255bW91cyI6ZmFsc2V9.fJ3kKmgIvDLm5ahWkrflT7LX3s5ArhoMOPCrFgWH34Y,0987967c-fa7e-4a49-8fae-2c1d4e2ce9c6
palkia@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiIzMjRlYzhhYy1hNjM5LTQyNjEtODM2MS1iNzM0MmY3NTFjODMiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzg5LCJpYXQiOjE3NjQzMTQ3ODksImVtYWlsIjoicGFsa2lhQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJQYWxraWEiLCJuaW0iOiIxODEyNjAyMCIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3ODl9XSwic2Vzc2lvbl9pZCI6IjdlZTkwZWRlLTA3MjYtNGQ1YS1iMzQ4LTEyNTA5NzFkMDBjYiIsImlzX2Fub255bW91cyI6ZmFsc2V9.HB2yARLLWKBCm5lStNBEKj8dV8LhqkWCzcmVLIpWL_0,324ec8ac-a639-4261-8361-b7342f751c83
dialga@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI3ZDg4ZWQ5Ny0yNzRkLTQ0NmUtOTRiNS1jNGQ0NWIxZTJlMTgiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4MzkwLCJpYXQiOjE3NjQzMTQ3OTAsImVtYWlsIjoiZGlhbGdhQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJEaWFsZ2EiLCJuaW0iOiIxODEyNjAyMSIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3OTB9XSwic2Vzc2lvbl9pZCI6IjBiNjhlMTlhLTY4ZDgtNDQ2NS05OWZkLWJkZmNkODdmNzU5NiIsImlzX2Fub255bW91cyI6ZmFsc2V9.4nVf1sDW2Y0AX6kENgd8vcmGj0LSvFMzAokEF3SyTyA,7d88ed97-274d-446e-94b5-c4d45b1e2e18
giratina@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI1NTJlOTExZi0wYjU0LTRlZjYtOTYyZS03ZGM4Yjg1NTdhMWEiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4MzkxLCJpYXQiOjE3NjQzMTQ3OTEsImVtYWlsIjoiZ2lyYXRpbmFAaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IkdpcmF0aW5hIiwibmltIjoiMTgxMjYwMjIiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0NzkxfV0sInNlc3Npb25faWQiOiIyYWE4ZGZjMS0xNTc1LTQ0MjQtODU5MC05NmYwYzdlOTY4NjkiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.gQgH26ZPxA4UVCEk7Ij8TUoklA-EtFMOGvG_p0C7jdg,552e911f-0b54-4ef6-962e-7dc8b8557a1a
arceus@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI0MWRkZjVkYy1iM2U2LTQ3ZTktYWIxZi00NjBhZmU0OGRmNTAiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4MzkyLCJpYXQiOjE3NjQzMTQ3OTIsImVtYWlsIjoiYXJjZXVzQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJBcmNldXMiLCJuaW0iOiIxODEyNjAyMyIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ3OTJ9XSwic2Vzc2lvbl9pZCI6ImM5NmI3MzIwLTgwNGItNDhhYy04YzQxLWJhNWU4NDdhZWYxOCIsImlzX2Fub255bW91cyI6ZmFsc2V9.O5jwYGPeTIC93JrAz9hfb3cje-RWlYt2MfyyCX_3A70,41ddf5dc-b3e6-47e9-ab1f-460afe48df50
darkrai@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI4YWRmYmYwYi04OWY0LTQ2MGMtOThlNy0xMmMzMGUyZTA5M2UiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4MzkzLCJpYXQiOjE3NjQzMTQ3OTMsImVtYWlsIjoiZGFya3JhaUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiRGFya3JhaSIsIm5pbSI6IjE4MTI2MDI0Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDc5M31dLCJzZXNzaW9uX2lkIjoiYmRkMWUxZDctOWY5YS00YTEyLWJmNWMtOTU5NTIyYTFkNzE4IiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.16giz5XuBVMwFxRKebsiuNt0Jiajlqq77yv6U-8IZPc,8adfbf0b-89f4-460c-98e7-12c30e2e093e
shaymin@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI1MmVkM2ZmNC1kMjMyLTQ1ODEtODdjNy0wMGJjNWRkMmU5ZmIiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzk1LCJpYXQiOjE3NjQzMTQ3OTUsImVtYWlsIjoic2hheW1pbkBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiU2hheW1pbiIsIm5pbSI6IjE4MTI2MDI1Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDc5NX1dLCJzZXNzaW9uX2lkIjoiNGUyOWQ3NjctOGUyMy00MDFhLWIzNTEtYjVhMzY3YTk0NmJmIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.4Nm4NQQR27m_aZHDW_QrooQuWq-WGdgO31cm5Is3ceo,52ed3ff4-d232-4581-87c7-00bc5dd2e9fb
victini@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI3MjYxNTdmNi05MTcyLTQ4YTUtYmQ5ZC1lYTA1ZmI3ZTRjNTMiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4Mzk2LCJpYXQiOjE3NjQzMTQ3OTYsImVtYWlsIjoidmljdGluaUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiVmljdGluaSIsIm5pbSI6IjE4MTI2MDI2Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDc5Nn1dLCJzZXNzaW9uX2lkIjoiZjQwYmE1MGItMDY2MC00NDUyLTgxZDYtNDNiOTk2ZDY4ZjBkIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.pXRzAGISUP6sCYqXtDYk2Y_8yVpHg_K_qezTm5lqqvg,726157f6-9172-48a5-bd9d-ea05fb7e4c53
zekrom@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI4NGQxZmFkOS1mMWQ0LTQ4MGMtYjBmMC04OTE1Njg5MDcyNTkiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDAyLCJpYXQiOjE3NjQzMTQ4MDIsImVtYWlsIjoiemVrcm9tQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJaZWtyb20iLCJuaW0iOiIxODEyNjAyNyIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MDJ9XSwic2Vzc2lvbl9pZCI6IjlmM2E5ZWViLTFlN2QtNDI1My1hODk0LTExYzE1ODI5YTk4OSIsImlzX2Fub255bW91cyI6ZmFsc2V9.wzSMWnZEHZPd6qYoz2H_ciwo8eNKnbhpDtQkQ6RY1SM,84d1fad9-f1d4-480c-b0f0-891568907259
reshiram@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJjYTE2NDE4Yy03MmU3LTQyYWEtYWMyMC0yZjlkYjQ0NjIxYzYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDAzLCJpYXQiOjE3NjQzMTQ4MDMsImVtYWlsIjoicmVzaGlyYW1AaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IlJlc2hpcmFtIiwibmltIjoiMTgxMjYwMjgiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODAzfV0sInNlc3Npb25faWQiOiJiOTAzNzUzOC1lZTY4LTRjN2ItODA0ZC1iZmVjMjAyOTFmNDciLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.--UFsX6-ni36_9synIaVlw_nhkhEzcdFEWhzCzT2gdk,ca16418c-72e7-42aa-ac20-2f9db44621c6
kyurem@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI4ZTU0MWRlOS02NDk1LTRlNWYtYjcyNS02ZDAzYzBjNDNlYTYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDA1LCJpYXQiOjE3NjQzMTQ4MDUsImVtYWlsIjoia3l1cmVtQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJLeXVyZW0iLCJuaW0iOiIxODEyNjAyOSIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MDV9XSwic2Vzc2lvbl9pZCI6ImIxYmRiNDgwLTI0ZWQtNDMwNy1hMTA1LWJmMzk5YWFhNzE5YiIsImlzX2Fub255bW91cyI6ZmFsc2V9.tpGdpa1g0csmMnqxzSStrDvgmj7d9N1EE7tMP_ZKfd4,8e541de9-6495-4e5f-b725-6d03c0c43ea6
xerneas@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI1ZTU0YTc4NC1hY2NiLTQyYjAtYTMxYy0zNzcyNjBjN2VjMjEiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDA2LCJpYXQiOjE3NjQzMTQ4MDYsImVtYWlsIjoieGVybmVhc0BpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiWGVybmVhcyIsIm5pbSI6IjE4MTI2MDMwIiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgwNn1dLCJzZXNzaW9uX2lkIjoiN2EyMGNkZDYtNjM5ZS00MjhhLWJmOGYtNzUzOWVlMTZhZjcyIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.zSkEL2aG0xH3mwtrdX_gsBg8MTTWR_Sc_qWEq_1GHVs,5e54a784-accb-42b0-a31c-377260c7ec21
